GeneID	#Tissues	maxPeptides	medianSpectralCount	medianTop3Abundance	SpectralCount.CSF	SpectralCount.adipocyte	SpectralCount.bone	SpectralCount.breast	SpectralCount.heart	SpectralCount.lung	SpectralCount.ovary	SpectralCount.pancreas	SpectralCount.platelets_lysate	SpectralCount.platelets_secreted	WithInSampleTop3Abundance.CSF	WithInSampleTop3Abundance.adipocyte	WithInSampleTop3Abundance.bone	WithInSampleTop3Abundance.breast	WithInSampleTop3Abundance.heart	WithInSampleTop3Abundance.lung	WithInSampleTop3Abundance.ovary	WithInSampleTop3Abundance.pancreas	WithInSampleTop3Abundance.platelets_lysate	WithInSampleTop3Abundance.platelets_secreted
ENSG00000115956	2	32	369	0.00158830813148882	-	-	-	-	-	-	-	-	379	255	-	-	-	-	-	-	-	-	0.00166623074398644	0.000810001255162874
ENSG00000115970	2	12	6	4.67747494167984e-05	-	-	15	-	-	6	-	-	-	-	-	-	3.74704261692141e-05	-	-	4.95487674296881e-05	-	-	-	-
ENSG00000115977	1	12	35	0.000506836333063092	-	-	-	-	-	35	-	-	-	-	-	-	-	-	-	0.000506836333063092	-	-	-	-
ENSG00000116005	3	11	76	0.000280854704484331	-	81.5	4	-	50.5	-	-	-	-	-	-	0.000272655061565049	1.97301441496933e-05	-	0.00062068979456964	-	-	-	-	-
ENSG00000116062	3	16	16	0.000114947408357896	-	-	-	16	-	16	-	8	-	-	-	-	-	0.000232448433615589	-	0.000114947408357896	-	3.49164248682884e-05	-	-
ENSG00000116096	3	12	39	0.000611283935145145	-	-	53.5	-	45	7	-	-	-	-	-	-	0.00174408547840895	-	0.000238085070846227	7.90083323735715e-05	-	-	-	-
ENSG00000116106	1	3	11	0.000202174587282483	11	-	-	-	-	-	-	-	-	-	0.000202174587282483	-	-	-	-	-	-	-	-	-
ENSG00000116120	4	20	23.5	0.000311908592655494	-	-	-	71	25	20	-	-	22	-	-	-	-	0.00222719654993354	0.000288599786786279	0.000525284516057482	-	-	5.21794022690972e-05	-
ENSG00000116133	2	7	10	0.000489835922853729	-	-	6	-	-	14	-	-	-	-	-	-	0.000100103911945881	-	-	0.000879567933761578	-	-	-	-
ENSG00000116141	1	7	13	0.000328696314034723	-	-	-	-	-	13	-	-	-	-	-	-	-	-	-	0.000328696314034723	-	-	-	-
ENSG00000116161	3	10	27	0.000140190019045998	-	-	-	12	-	-	-	8	49	-	-	-	-	0.000352125090142851	-	-	-	5.46954757669927e-05	0.000140190019045998	-
ENSG00000116171	3	6	14	1.70384277278493e-05	-	-	3	-	-	-	-	4	29	-	-	-	1.1082696161832e-05	-	-	-	-	1.70384277278493e-05	0.000110157647079724	-
ENSG00000116221	3	10	9	0.000153962512021297	-	-	-	5	-	20	-	9	-	-	-	-	-	8.57583066773174e-05	-	0.000153962512021297	-	0.000275928682062509	-	-
ENSG00000116251	3	12	24	0.00123172524679867	-	-	15	-	-	67	-	24	-	-	-	-	0.000130441972527583	-	-	0.00968073251659934	-	0.00123172524679867	-	-
ENSG00000116266	2	14	61.5	0.000237501142830639	-	-	-	17	-	-	-	-	83	-	-	-	-	0.00051428662503661	-	-	-	-	0.000133087483876904	-
ENSG00000116288	3	18	99	0.000377123805213719	-	-	-	-	107	-	16	-	99	-	-	-	-	-	0.000398205201674352	-	0.00469981284706369	-	0.000328070798327583	-
ENSG00000116337	1	17	44	0.00022027582922151	-	-	-	-	-	-	-	-	44	-	-	-	-	-	-	-	-	-	0.00022027582922151	-
ENSG00000116350	1	3	5	6.44306540568953e-05	-	-	-	-	-	5	-	-	-	-	-	-	-	-	-	6.44306540568953e-05	-	-	-	-
ENSG00000116353	1	6	34.5	0.000195200520673629	-	-	-	-	34.5	-	-	-	-	-	-	-	-	-	0.000195200520673629	-	-	-	-	-
ENSG00000116406	1	5	5	3.23546665046926e-05	-	-	-	-	-	-	-	5	-	-	-	-	-	-	-	-	-	3.23546665046926e-05	-	-
ENSG00000116455	2	3	3.5	6.38941662601318e-05	-	-	-	4	-	3	-	-	-	-	-	-	-	7.95450100510493e-05	-	4.82433224692142e-05	-	-	-	-
ENSG00000116459	5	17	29.5	0.000252940425075957	-	30	13	-	25	-	-	6	62	-	-	0.000190354062821078	0.000413450542899905	-	0.000416350021106502	-	-	3.44820009255552e-05	0.000266837734556774	-
ENSG00000116473	4	9	190.5	0.000842237590968694	-	202.5	-	-	34	-	-	14	28	-	-	0.00090424033292267	-	-	0.00025699438507455	-	-	0.000109487776529902	0.000109133481509301	-
ENSG00000116478	1	3	3	9.95130960271397e-05	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	9.95130960271397e-05	-	-	-	-
ENSG00000116489	8	16	64	0.000512234391531589	-	-	4.5	37	29.5	9	9	17	79	138	-	-	5.09852286505427e-05	0.00177197052078649	7.27581491237549e-05	0.00019408153091705	0.00369449549116098	0.000534867658671829	0.000529292640230238	0.000780091029851853
ENSG00000116521	2	5	8	0.000107608465482391	-	-	6	10	-	-	-	-	-	-	-	-	4.57996697690688e-05	0.000169417261195714	-	-	-	-	-	-
ENSG00000116560	2	8	6	0.000274040818687862	-	-	-	3	-	9	-	-	-	-	-	-	-	7.07964493115173e-05	-	0.000477285188064207	-	-	-	-
ENSG00000116584	3	25	7	0.00025914420527575	-	-	-	7	-	6	-	79	-	-	-	-	-	0.00025914420527575	-	0.000171563417079679	-	0.000816146802482967	-	-
ENSG00000116586	2	7	45.5	3.91329511211501e-05	-	-	-	-	-	-	-	16	69	-	-	-	-	-	-	-	-	3.0330162329853e-05	4.79357399124471e-05	-
ENSG00000116641	2	8	14	0.000144769833225996	-	-	-	14	-	-	-	-	29	-	-	-	-	0.000200271138463923	-	-	-	-	8.20378723928131e-05	-
ENSG00000116688	2	4	5	4.96836761277585e-05	-	-	4	6	-	-	-	-	-	-	-	-	2.17491719796642e-05	7.76181802758528e-05	-	-	-	-	-	-
ENSG00000116747	2	14	9	0.000248313797410674	-	-	-	-	8.5	18.5	-	-	-	-	-	-	-	-	0.00025750175203647	0.000227115122366666	-	-	-	-
ENSG00000116750	4	4	5.5	4.85719474216888e-05	-	-	4	7	-	-	-	4	12	-	-	-	1.56464474575386e-05	0.000274126346457219	-	-	-	8.1497447385839e-05	8.72816703238397e-06	-
ENSG00000116752	1	6	7	4.90162484080934e-05	-	-	-	-	-	7	-	-	-	-	-	-	-	-	-	4.90162484080934e-05	-	-	-	-
ENSG00000116791	2	12	52.5	0.000290231947014597	-	-	-	-	151.5	-	-	-	35.5	-	-	-	-	-	0.00107961615704376	-	-	-	0.000105159161458493	-
ENSG00000116898	2	8	11	0.000348731674453985	-	-	-	-	-	15	-	7	-	-	-	-	-	-	-	0.000572091884898051	-	0.000125371464009918	-	-
ENSG00000116903	2	16	42	0.000173427815324644	-	-	17.5	-	-	-	-	-	69.5	-	-	-	0.000119265213593097	-	-	-	-	-	0.000233211261008956	-
ENSG00000116906	1	5	10	0.000353179253027268	-	-	-	10	-	-	-	-	-	-	-	-	-	0.000353179253027268	-	-	-	-	-	-
ENSG00000116918	1	6	20	7.09439676744778e-05	-	-	-	-	-	-	-	-	20	-	-	-	-	-	-	-	-	-	7.09439676744778e-05	-
ENSG00000116962	4	25	253	0.00130428770572473	-	304	-	-	39.5	-	-	-	41.5	305	-	0.00179457833453652	-	-	0.00120411722148757	-	-	-	0.000226710907751517	0.00114444005785503
ENSG00000116977	1	4	9	0.000227197127223741	-	-	-	9	-	-	-	-	-	-	-	-	-	0.000227197127223741	-	-	-	-	-	-
ENSG00000117054	3	17	78	0.000578064231735127	-	-	-	-	138	6	-	-	154.5	-	-	-	-	-	0.00191153297619495	7.02382373689204e-05	-	-	0.000578064231735127	-
ENSG00000117118	4	10	11.5	0.000104462753824681	-	-	5.5	12	82.5	-	-	-	11	-	-	-	0.000104598563940203	0.000399805432461185	0.000981983281163885	-	-	-	4.57725958604242e-05	-
ENSG00000117133	1	3	3	4.14687935109231e-05	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	4.14687935109231e-05	-	-	-	-
ENSG00000117174	1	5	4	7.4511960733326e-05	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	7.4511960733326e-05	-	-	-	-
ENSG00000117222	1	4	5	0.000131446149710227	-	-	-	-	-	5	-	-	-	-	-	-	-	-	-	0.000131446149710227	-	-	-	-
ENSG00000117228	1	4	5.5	5.41777287644029e-05	-	-	-	-	5.5	-	-	-	-	-	-	-	-	-	5.41777287644029e-05	-	-	-	-	-
ENSG00000117280	2	5	4.5	3.33827445208853e-05	-	-	4	-	-	-	-	5	-	-	-	-	2.71905149718652e-05	-	-	-	-	3.95749740699055e-05	-	-
ENSG00000117298	1	4	8	2.46229891431405e-05	-	-	-	-	-	-	-	-	8	-	-	-	-	-	-	-	-	-	2.46229891431405e-05	-
ENSG00000117305	3	6	45	0.000156722232035943	-	-	-	3	52	-	-	-	52	-	-	-	-	9.79767774278494e-05	0.000248643739880247	-	-	-	0.000137381701151807	-
ENSG00000117360	1	7	8	0.000183102496207484	-	-	-	-	-	8	-	-	-	-	-	-	-	-	-	0.000183102496207484	-	-	-	-
ENSG00000117385	2	7	13.5	0.000192767826596319	-	-	-	-	-	-	-	21	6	-	-	-	-	-	-	-	-	0.000372740434338459	1.27952188541784e-05	-
ENSG00000117394	1	5	44	0.00203047726495112	-	-	-	44	-	-	-	-	-	-	-	-	-	0.00203047726495112	-	-	-	-	-	-
ENSG00000117395	1	3	12	0.000139453725612856	-	-	-	-	-	12	-	-	-	-	-	-	-	-	-	0.000139453725612856	-	-	-	-
ENSG00000117408	2	11	24	0.000172094052736975	-	-	24	-	-	-	-	-	25.5	-	-	-	0.000254003545995488	-	-	-	-	-	7.04238670612482e-05	-
ENSG00000117448	2	14	119.5	0.000360292076460104	-	-	-	-	119.5	-	-	-	189	-	-	-	-	-	0.000360292076460104	-	-	-	0.000509604838217741	-
ENSG00000117450	7	17	51.5	0.00027770010483635	-	47	13	-	74	18	23	-	75	96.5	-	0.000184819873627313	0.000254891838084725	-	0.000541649260058844	0.000149314818105863	0.00910068120270504	-	0.000294033575020204	0.000836548070466002
ENSG00000117481	1	3	3	5.55896629381175e-05	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	5.55896629381175e-05	-	-	-	-
ENSG00000117519	2	6	41.5	0.000227911164376019	-	-	-	15	68	-	-	-	-	-	-	-	-	0.000241346396888159	0.000214475931863878	-	-	-	-	-
ENSG00000117523	1	4	7	5.90154764979317e-05	-	-	-	-	-	-	-	7	-	-	-	-	-	-	-	-	-	5.90154764979317e-05	-	-
ENSG00000117528	3	7	9	0.000128964272885318	-	-	-	9	-	11	-	4	-	-	-	-	-	0.000520159790819152	-	0.000128964272885318	-	4.76708156532738e-06	-	-
ENSG00000117592	5	21	116.5	0.00044509756839532	-	106	-	-	169	-	-	8	136	129	-	0.000411917947381567	-	-	0.00115417160400292	-	-	5.81295978163935e-05	0.00046058098945426	0.000598860176438967
ENSG00000117597	1	5	6	0.000178839952021875	-	-	-	-	-	6	-	-	-	-	-	-	-	-	-	0.000178839952021875	-	-	-	-
ENSG00000117601	2	13	53	0.000559735053343768	40.5	-	-	-	66	-	-	-	-	-	0.000543013089194716	-	-	-	0.000699234832660951	-	-	-	-	-
ENSG00000117632	1	3	4	3.77801727419846e-05	-	-	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	3.77801727419846e-05	-
ENSG00000117676	1	23	50	0.00164761998521692	-	-	-	-	-	50	-	-	-	-	-	-	-	-	-	0.00164761998521692	-	-	-	-
ENSG00000117691	1	8	43	0.000353318313107169	-	-	-	-	-	-	-	-	43	-	-	-	-	-	-	-	-	-	0.000353318313107169	-
ENSG00000117758	3	7	20	3.97656368163684e-05	-	-	9	-	-	-	-	20	21	-	-	-	2.62410932380547e-05	-	-	-	-	0.000672134363279223	3.97656368163684e-05	-
ENSG00000117791	2	5	39	0.000235491085057766	-	-	-	-	74	4	-	-	-	-	-	-	-	-	0.000403238262956741	6.7743907158792e-05	-	-	-	-
ENSG00000117862	1	5	10	3.89187333271961e-05	-	-	-	-	-	-	-	-	10	-	-	-	-	-	-	-	-	-	3.89187333271961e-05	-
ENSG00000117868	4	24	16.5	0.000105096508030564	-	16	-	60	-	-	-	3	90	-	-	9.11390640272835e-05	-	0.00178088083396513	-	-	-	1.16113521129386e-05	0.000360505746976532	-
ENSG00000117877	1	3	3	8.60766938179718e-05	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	8.60766938179718e-05	-	-	-	-
ENSG00000117899	1	4	8	6.40436061878774e-05	-	-	-	-	-	-	-	-	8	-	-	-	-	-	-	-	-	-	6.40436061878774e-05	-
ENSG00000117984	6	14	19	9.23011152271894e-05	-	29	15	8	157	-	-	6	22	-	-	0.000247523428177613	9.97746392358503e-05	9.23011152271894e-05	0.0008787276655598	-	-	1.93292102339285e-05	6.76464956770559e-05	-
ENSG00000118007	1	9	10	8.73476805161271e-05	-	-	-	-	-	-	-	10	-	-	-	-	-	-	-	-	-	8.73476805161271e-05	-	-
ENSG00000118113	1	7	11	0.000230341419291078	-	-	-	-	-	-	-	-	11	-	-	-	-	-	-	-	-	-	0.000230341419291078	-
ENSG00000118137	5	22	147	0.00148860227316655	13.5	544	-	-	66	-	-	-	14	47	0.00027228791103754	0.00267031117740058	-	-	0.000374120456049201	-	-	-	0.000135826033559877	0.000211807507655746
ENSG00000118181	3	13	48	0.00424786423591889	-	-	17	-	-	70.5	-	48	-	-	-	-	0.000577131372470128	-	-	0.0173730246806058	-	0.00424786423591889	-	-
ENSG00000118194	1	24	796.5	0.016749813365332	-	-	-	-	796.5	-	-	-	-	-	-	-	-	-	0.016749813365332	-	-	-	-	-
ENSG00000118246	2	5	4	5.19532956717172e-05	-	-	3	-	-	5	-	-	-	-	-	-	4.36857575535588e-05	-	-	6.02208337898757e-05	-	-	-	-
ENSG00000118271	4	14	55	0.000281823218174664	484.5	-	-	-	23.5	-	-	-	18	145	0.0800877720140551	-	-	-	0.000120676855228684	-	-	-	0.000231897404308554	0.000581536621467643
ENSG00000118363	3	5	7	4.65654762121373e-05	-	-	5	-	-	-	-	7	41	-	-	-	4.65654762121373e-05	-	-	-	-	4.43693962208923e-05	0.000154615637734952	-
ENSG00000118508	2	10	59	0.000216787068257681	-	-	-	3	-	-	-	-	70	-	-	-	-	0.00010431626316512	-	-	-	-	0.000250072583133569	-
ENSG00000118520	2	7	13	7.19770505506753e-05	4	-	-	-	-	-	-	-	18	-	7.39402964800181e-05	-	-	-	-	-	-	-	7.00138046213326e-05	-
ENSG00000118523	2	11	25	0.000107300097361721	-	-	-	-	-	-	-	-	15.5	34.5	-	-	-	-	-	-	-	-	5.2969722067189e-05	0.000164988240196447
ENSG00000118640	3	5	25	0.00023744266870566	-	-	-	6	-	-	-	6	43	-	-	-	-	0.000135611809293489	-	-	-	7.83838070419151e-05	0.000632880862461188	-
ENSG00000118680	9	11	55	0.000277012357894387	-	26	12	4	35	11.5	7	23	132.5	184	-	0.000110047664817348	7.29994395606341e-05	2.83831731855957e-05	0.000158692609602489	0.000153906095537481	0.00213121722417541	9.52529038318959e-05	0.000655609190621515	0.00151459978849188
ENSG00000118705	7	23	44	0.000203003832247263	-	32	5	53	45	9	-	190	34	-	-	0.000149248252620727	4.9332657511292e-05	0.00132389401294895	0.000321672201036084	0.000375265091879491	-	0.000967286186762924	8.49208900824501e-05	-
ENSG00000118729	1	12	235	0.00186844802094723	-	-	-	-	235	-	-	-	-	-	-	-	-	-	0.00186844802094723	-	-	-	-	-
ENSG00000118849	1	3	12	0.000484583155720021	-	-	-	-	-	12	-	-	-	-	-	-	-	-	-	0.000484583155720021	-	-	-	-
ENSG00000118873	3	31	14	0.000197562182745057	-	-	-	14	-	-	-	141	11	-	-	-	-	0.000197562182745057	-	-	-	0.000475932225377857	3.67342495682668e-05	-
ENSG00000118898	1	9	10	7.01424756061211e-05	-	-	-	-	-	-	-	-	10	-	-	-	-	-	-	-	-	-	7.01424756061211e-05	-
ENSG00000118939	3	4	51	0.000106025655024504	-	-	4	-	11	-	-	-	96	-	-	-	5.87329678015935e-05	-	6.76856391071489e-05	-	-	-	0.000178937485041014	-
ENSG00000119125	1	11	17	0.00392454339539837	-	-	-	-	-	-	17	-	-	-	-	-	-	-	-	-	0.00392454339539837	-	-	-
ENSG00000119139	2	19	78	0.000482303623353662	-	-	-	-	-	13	-	-	86.5	-	-	-	-	-	-	0.000263643650138257	-	-	0.000574049085430667	-
ENSG00000119203	1	3	6	7.55425571053377e-05	-	-	-	6	-	-	-	-	-	-	-	-	-	7.55425571053377e-05	-	-	-	-	-	-
ENSG00000119280	1	6	22	0.000105531051056298	-	-	-	-	-	-	-	-	22	-	-	-	-	-	-	-	-	-	0.000105531051056298	-
ENSG00000119318	2	13	71	0.00030469918267122	-	-	-	-	23	-	-	-	91	-	-	-	-	-	0.000353846513214666	-	-	-	0.00026263479780796	-
ENSG00000119321	2	16	17.5	0.000109586545576206	-	-	-	-	-	17	-	18	-	-	-	-	-	-	-	0.000140900957846523	-	7.82721333058886e-05	-	-
ENSG00000119326	1	11	17.5	0.000112838811857081	-	-	17.5	-	-	-	-	-	-	-	-	-	0.000112838811857081	-	-	-	-	-	-	-
ENSG00000119335	2	9	35.5	0.00152631058349816	-	-	-	-	-	63	-	8	-	-	-	-	-	-	-	0.00258330774074946	-	0.000469313426246865	-	-
ENSG00000119383	2	12	78.5	0.000304461519586327	-	-	-	-	55	-	-	-	101	-	-	-	-	-	0.000150534195165451	-	-	-	0.000389152358369945	-
ENSG00000119396	4	21	86	0.000390331076689407	-	39	17	-	-	-	-	5	223.5	-	-	0.000196983326968913	0.000310413415092474	-	-	-	-	6.13429317476394e-05	0.00141471466348284	-
ENSG00000119401	2	5	5	5.98737333091676e-05	-	-	5	-	-	5	-	-	-	-	-	-	3.70862866550856e-05	-	-	8.26611799632497e-05	-	-	-	-
ENSG00000119408	1	4	8	6.58514859893424e-05	-	-	8	-	-	-	-	-	-	-	-	-	6.58514859893424e-05	-	-	-	-	-	-	-
ENSG00000119414	3	7	18	0.000204289865058683	-	-	16.5	-	-	15	-	-	76.5	-	-	-	0.000116173002969163	-	-	0.000204289865058683	-	-	0.000343903108849866	-
ENSG00000119421	2	5	10	5.6250023670687e-05	-	-	-	-	29	-	-	-	9.5	-	-	-	-	-	0.000247516773969424	-	-	-	4.37494919224073e-05	-
ENSG00000119431	3	7	13.5	0.000104092162277099	-	-	4	-	13	-	-	-	26.5	-	-	-	8.34419568210351e-05	-	0.000110039161271247	-	-	-	0.000169866680822948	-
ENSG00000119471	3	17	30	7.62886598764733e-05	-	7	-	30	70.5	-	-	-	-	-	-	1.79458646077479e-05	-	0.00125101111726895	0.000613787084369604	-	-	-	-	-
ENSG00000119523	1	6	12	0.000407667898401453	-	-	-	12	-	-	-	-	-	-	-	-	-	0.000407667898401453	-	-	-	-	-	-
ENSG00000119541	1	12	46	0.000138391632746647	-	-	-	-	-	-	-	-	46	-	-	-	-	-	-	-	-	-	0.000138391632746647	-
ENSG00000119596	1	5	6	1.19262080578155e-05	-	-	-	-	-	-	-	6	-	-	-	-	-	-	-	-	-	1.19262080578155e-05	-	-
ENSG00000119640	1	6	8	4.1799916872483e-05	-	-	-	-	-	-	-	-	8	-	-	-	-	-	-	-	-	-	4.1799916872483e-05	-
ENSG00000119655	1	5	20.5	0.000270764155997821	20.5	-	-	-	-	-	-	-	-	-	0.000270764155997821	-	-	-	-	-	-	-	-	-
ENSG00000119673	2	18	34	5.14974454637396e-05	-	-	-	-	118	-	-	-	25	-	-	-	-	-	0.002016434873338	-	-	-	4.985126344441e-05	-
ENSG00000119689	3	9	14	0.000165928024361469	-	-	-	13	119.5	-	-	-	11	-	-	-	-	0.000420054804970857	0.00183834469100305	-	-	-	4.00249974829007e-05	-
ENSG00000119705	5	8	10	0.000157358306904235	-	-	19	6	14	9	-	4	-	-	-	-	0.000916054631236526	0.000178655411085237	9.67177067499577e-05	0.000408676656136649	-	2.31729823343218e-05	-	-
ENSG00000119707	1	4	5	8.12984282036543e-05	-	-	-	-	-	-	-	5	-	-	-	-	-	-	-	-	-	8.12984282036543e-05	-	-
ENSG00000119711	1	20	95	0.000795813787061593	-	-	-	-	95	-	-	-	-	-	-	-	-	-	0.000795813787061593	-	-	-	-	-
ENSG00000119718	3	9	9	0.000496844926258069	-	-	-	9	-	9	-	22	-	-	-	-	-	0.000317059754126836	-	0.000496844926258069	-	0.000955517395728393	-	-
ENSG00000119777	1	13	24	0.000194940005457826	-	-	24	-	-	-	-	-	-	-	-	-	0.000194940005457826	-	-	-	-	-	-	-
ENSG00000119787	1	3	4	4.92876136751265e-05	-	-	-	4	-	-	-	-	-	-	-	-	-	4.92876136751265e-05	-	-	-	-	-	-
ENSG00000119812	2	6	8	0.000166446373043231	-	-	-	8	-	8	-	-	-	-	-	-	-	0.00031857525198179	-	0.000104978770862101	-	-	-	-
ENSG00000119862	2	7	46	0.000301509412206859	-	-	-	-	-	-	-	-	46.5	24	-	-	-	-	-	-	-	-	0.000301850797442341	0.000203111350803965
ENSG00000119912	2	4	4	2.12419002133593e-05	-	-	-	-	4	-	-	-	4	-	-	-	-	-	7.90700864334544e-06	-	-	-	3.45767917833732e-05	-
ENSG00000119917	1	9	13.5	0.000113438988248658	-	-	13.5	-	-	-	-	-	-	-	-	-	0.000113438988248658	-	-	-	-	-	-	-
ENSG00000119953	1	3	6	0.000280589483119668	-	-	-	6	-	-	-	-	-	-	-	-	-	0.000280589483119668	-	-	-	-	-	-
ENSG00000120029	1	3	16	4.33358584653063e-05	-	-	-	-	-	-	-	-	16	-	-	-	-	-	-	-	-	-	4.33358584653063e-05	-
ENSG00000120053	2	24	22	7.52113411690668e-05	-	-	-	-	134.5	-	-	-	20	-	-	-	-	-	0.00130833404228446	-	-	-	7.52113411690668e-05	-
ENSG00000120063	3	14	33	8.18549927010179e-05	-	-	5	43	-	-	-	-	34	-	-	-	4.77103011717402e-05	0.00189649018739445	-	-	-	-	8.18549927010179e-05	-
ENSG00000120254	1	17	20	0.000105910631923315	-	-	-	20	-	-	-	-	-	-	-	-	-	0.000105910631923315	-	-	-	-	-	-
ENSG00000120265	3	12	36	0.000265969317502346	-	-	-	-	62	7	-	-	36	-	-	-	-	-	0.000420815332575861	0.000109353386438606	-	-	0.000265969317502346	-
ENSG00000120279	1	4	78	0.000278405440037773	-	-	-	-	-	-	-	-	78	-	-	-	-	-	-	-	-	-	0.000278405440037773	-
ENSG00000120333	1	3	4	9.82749279984603e-05	-	-	-	4	-	-	-	-	-	-	-	-	-	9.82749279984603e-05	-	-	-	-	-	-
ENSG00000120437	1	6	60.5	0.000135105007973733	-	-	-	-	-	-	-	-	60.5	-	-	-	-	-	-	-	-	-	0.000135105007973733	-
ENSG00000120438	5	29	180.5	0.000712292222995428	-	-	-	114	41	10.5	-	118	287.5	-	-	-	-	0.00253254344516733	0.000491891655181879	0.000177263842847825	-	0.00230831971872129	0.000753566778132459	-
ENSG00000120498	1	39	159.5	0.000875955208330699	-	-	159.5	-	-	-	-	-	-	-	-	-	0.000875955208330699	-	-	-	-	-	-	-
ENSG00000120526	1	5	8	0.000384076162700289	-	-	-	8	-	-	-	-	-	-	-	-	-	0.000384076162700289	-	-	-	-	-	-
ENSG00000120594	1	3	3	5.53552244246822e-05	3	-	-	-	-	-	-	-	-	-	5.53552244246822e-05	-	-	-	-	-	-	-	-	-
ENSG00000120694	4	13	24	0.00011893159810071	-	-	-	8	-	15.5	-	9	79	-	-	-	-	8.34503488724096e-05	-	0.000239530436746243	-	6.17696439376356e-05	0.000141064977966671	-
ENSG00000120697	1	13	22	0.000523116496086118	-	-	-	22	-	-	-	-	-	-	-	-	-	0.000523116496086118	-	-	-	-	-	-
ENSG00000120699	1	4	7	0.000346541353886357	-	-	-	-	-	7	-	-	-	-	-	-	-	-	-	0.000346541353886357	-	-	-	-
ENSG00000120705	4	8	20	0.000219364344567884	-	-	-	6	-	10	-	14	30	-	-	-	-	0.000219364344567884	-	0.000230261052985772	-	0.000717550722536699	4.17528246586538e-05	-
ENSG00000120708	2	17	21	0.000209813434073005	-	16.5	-	-	87	-	-	-	-	-	-	5.34105736483486e-05	-	-	0.000743345622858759	-	-	-	-	-
ENSG00000120802	1	19	49	0.000701719535774793	-	-	-	49	-	-	-	-	-	-	-	-	-	0.000701719535774793	-	-	-	-	-	-
ENSG00000120805	3	4	5	4.35919010859276e-05	-	-	5	-	-	3	-	-	52	-	-	-	3.24078625359809e-05	-	-	4.35919010859276e-05	-	-	0.000282750238082956	-
ENSG00000120860	1	5	7	2.82688034588815e-05	-	-	-	-	-	-	-	7	-	-	-	-	-	-	-	-	-	2.82688034588815e-05	-	-
ENSG00000120885	5	15	109.5	0.000507478785692512	413.5	97	-	-	24	-	-	-	141	308.5	0.0225180998800631	0.000421766118578964	-	-	0.000283173433582712	-	-	-	0.000642375777179142	0.00145249259033035
ENSG00000120899	2	7	14	9.36081890711522e-05	-	-	-	-	-	9	-	-	19	-	-	-	-	-	-	0.000148261612400651	-	-	7.85118541287658e-05	-
ENSG00000120915	2	9	50.5	0.000165486878668861	-	-	4	-	-	-	-	-	64	-	-	-	3.37979337719745e-05	-	-	-	-	-	0.000277010418733465	-
ENSG00000120948	4	9	7	0.000114468190053031	-	-	5.5	29	-	-	-	7	59	-	-	-	7.43910707411205e-05	0.00135553080555359	-	-	-	0.000139795458689695	0.000114468190053031	-
ENSG00000120992	3	8	31	0.000280158910907424	-	-	32	-	25	-	-	-	32	-	-	-	0.00269578555455859	-	7.46304740237922e-05	-	-	-	0.000209106260594288	-
ENSG00000121022	5	10	10.5	0.000180937919025713	-	-	-	6	67	15	-	5	60	-	-	-	-	0.000171657678294143	0.000289542947756784	0.000287849414386158	-	4.16952181873186e-05	0.000107582036490908	-
ENSG00000121039	1	7	21	0.000182445012378636	-	-	-	-	-	21	-	-	-	-	-	-	-	-	-	0.000182445012378636	-	-	-	-
ENSG00000121053	2	9	15	6.48500547896897e-05	-	-	-	-	11.5	-	-	-	24	-	-	-	-	-	4.92692657466954e-05	-	-	-	0.000775663870538274	-
ENSG00000121057	1	4	4	0.000115227574337755	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	0.000115227574337755	-	-	-	-
ENSG00000121060	3	22	5	5.44020080373838e-05	-	-	-	81	-	14.5	-	-	4.5	-	-	-	-	0.00142807829801085	-	9.32865635693873e-05	-	-	2.02132725832593e-05	-
ENSG00000121152	1	5	4.5	4.3719719152629e-05	-	-	4.5	-	-	-	-	-	-	-	-	-	4.3719719152629e-05	-	-	-	-	-	-	-
ENSG00000121410	4	12	48	0.000343640705980152	106	40.5	-	-	49	-	-	-	-	89	0.00375838552507363	0.000241068235694494	-	-	0.000494606935837881	-	-	-	-	0.000415897048599647
ENSG00000121486	1	7	11	0.000238999820254448	-	-	-	-	-	11	-	-	-	-	-	-	-	-	-	0.000238999820254448	-	-	-	-
ENSG00000121552	3	4	6.5	3.53332605508045e-05	8	-	-	-	-	-	-	3	7	-	0.000125663363122661	-	-	-	-	-	-	1.18599671366075e-05	3.53332605508045e-05	-
ENSG00000121680	1	4	5	6.4515124679534e-05	-	-	5	-	-	-	-	-	-	-	-	-	6.4515124679534e-05	-	-	-	-	-	-	-
ENSG00000121691	4	36	80	0.0004020163876502	-	86	-	-	48	-	-	-	58	56	-	0.000396907588281523	-	-	0.000401581032942774	-	-	-	0.000846628408396076	0.000447709027240723
ENSG00000121749	3	17	26.5	0.000107370717670342	-	-	32	-	-	-	-	6	45	-	-	-	0.000179947397037224	-	-	-	-	5.99040714393554e-05	0.000107370717670342	-
ENSG00000121769	1	18	237.5	0.0051885924342807	-	-	-	-	237.5	-	-	-	-	-	-	-	-	-	0.0051885924342807	-	-	-	-	-
