GeneID	#Tissues	maxPeptides	medianSpectralCount	medianTop3Abundance	SpectralCount.adrenal_gland	SpectralCount.anus	SpectralCount.ascites	SpectralCount.cardia	SpectralCount.cerebral_cortex	SpectralCount.cervix_uteri	SpectralCount.colon	SpectralCount.earwax	SpectralCount.esophagus	SpectralCount.gall_bladder	SpectralCount.hair_follicle	SpectralCount.kidney	SpectralCount.liver	SpectralCount.lung	SpectralCount.lymph_node	SpectralCount.milk	SpectralCount.nasopharynx	SpectralCount.oral_cavity	SpectralCount.ovary	SpectralCount.pancreas	SpectralCount.placenta	SpectralCount.prostate	SpectralCount.rectum	SpectralCount.saliva	SpectralCount.salivary_gland	SpectralCount.seminal_vesicle	SpectralCount.skin	SpectralCount.spleen	SpectralCount.stomach	SpectralCount.testis	SpectralCount.thyroid_gland	SpectralCount.tonsil	SpectralCount.tube	SpectralCount.uterus_post-menopause	SpectralCount.uterus_pre-menopause	SpectralCount.vulva	WithInSampleTop3Abundance.adrenal_gland	WithInSampleTop3Abundance.anus	WithInSampleTop3Abundance.ascites	WithInSampleTop3Abundance.cardia	WithInSampleTop3Abundance.cerebral_cortex	WithInSampleTop3Abundance.cervix_uteri	WithInSampleTop3Abundance.colon	WithInSampleTop3Abundance.earwax	WithInSampleTop3Abundance.esophagus	WithInSampleTop3Abundance.gall_bladder	WithInSampleTop3Abundance.hair_follicle	WithInSampleTop3Abundance.kidney	WithInSampleTop3Abundance.liver	WithInSampleTop3Abundance.lung	WithInSampleTop3Abundance.lymph_node	WithInSampleTop3Abundance.milk	WithInSampleTop3Abundance.nasopharynx	WithInSampleTop3Abundance.oral_cavity	WithInSampleTop3Abundance.ovary	WithInSampleTop3Abundance.pancreas	WithInSampleTop3Abundance.placenta	WithInSampleTop3Abundance.prostate	WithInSampleTop3Abundance.rectum	WithInSampleTop3Abundance.saliva	WithInSampleTop3Abundance.salivary_gland	WithInSampleTop3Abundance.seminal_vesicle	WithInSampleTop3Abundance.skin	WithInSampleTop3Abundance.spleen	WithInSampleTop3Abundance.stomach	WithInSampleTop3Abundance.testis	WithInSampleTop3Abundance.thyroid_gland	WithInSampleTop3Abundance.tonsil	WithInSampleTop3Abundance.tube	WithInSampleTop3Abundance.uterus_post-menopause	WithInSampleTop3Abundance.uterus_pre-menopause	WithInSampleTop3Abundance.vulva
ENSG00000167553	20	26	104	0.00159087195821534	-	113	38	-	-	-	275	197	368	-	45	229	75	425	-	-	-	-	-	-	18	95	258	15	95	-	23	63	-	179.5	-	63	24	-	262	-	-	0.0011359878345743	0.000388993532539742	-	-	-	0.000924020472259589	0.00168304867505221	0.00212795411905537	-	0.00362675850253047	0.00159087195821534	0.00220848777037803	0.00323706820812128	-	-	-	-	-	-	0.00038539002823688	0.00247036802554068	0.00345947495111668	9.16416884564847e-05	0.000875960397702579	-	0.000405294151679897	0.000850726463861905	-	0.0166627820922384	-	0.000425422515292419	0.000552079325320364	-	0.00587705486828558	-
ENSG00000167578	18	11	6	2.41466653586321e-05	12	4	-	-	11	3	5	-	6	-	-	-	-	9	18	-	-	14	-	6	14	-	-	-	6	-	-	15	10	5	4	3	-	3	-	-	4.72921024192579e-05	8.6158145012426e-06	-	-	2.42577120676469e-05	5.15933500267487e-06	1.14722281957286e-05	-	1.70187454319967e-05	-	-	-	-	5.13489629570111e-05	2.63045388786425e-05	-	-	4.00048054548024e-05	-	2.91138422573985e-05	0.000143701104793204	-	-	-	5.36278061187239e-06	-	-	5.86525237679328e-05	3.5667161525998e-05	2.1073360374799e-05	9.13136643117653e-06	1.34840623330153e-05	-	2.40356186496174e-05	-	-
ENSG00000167588	21	27	39	0.0004036198914892	13	102	-	3	-	-	42	-	3	84	-	95	66	5	17	5	342	14	-	83	-	-	-	-	60	-	126	-	9	26	3	111	-	-	-	130	7.56766683460224e-05	0.000716837772335187	-	6.93765055921768e-06	-	-	0.000197980745258117	-	1.41511369018503e-05	0.00150941310570031	-	0.00169108443166683	0.000735143974765538	6.82203780167883e-05	4.60105398735594e-05	5.92453029191515e-06	0.00721477484433931	0.000114753656230242	-	0.000487064793903548	-	-	-	-	0.000258454080722897	-	0.000835221692036266	-	5.56311420384805e-05	0.000620510415798916	9.99563964457351e-06	0.000426574087818293	-	-	-	0.000487376536793273
ENSG00000167600	8	21	7.5	2.69277070568152e-05	-	7	-	8	-	-	7	-	4	-	-	-	-	-	-	-	-	-	-	-	-	-	7	-	-	-	-	8	80	-	-	10	-	-	-	-	-	3.03097855845332e-05	-	1.62695065671013e-05	-	-	2.7907259196475e-05	-	3.02925166080973e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	2.13194627055714e-05	-	-	-	-	1.96460877013801e-05	0.000457612015767872	-	-	2.59481549171555e-05	-	-	-	-
ENSG00000167632	7	15	5	1.10710063562427e-05	5	-	-	-	-	-	-	-	5	-	-	-	-	-	21	-	-	-	-	-	-	-	-	-	7	-	-	3	4	4	-	-	-	-	-	-	9.68349186803032e-06	-	-	-	-	-	-	-	5.88325735190384e-06	-	-	-	-	-	3.40291629748056e-05	-	-	-	-	-	-	-	-	-	6.62083544217531e-06	-	-	1.28698598471457e-05	1.10710063562427e-05	1.18254516897178e-05	-	-	-	-	-	-
ENSG00000167641	7	6	9	4.16923803942462e-05	6	-	-	-	-	-	10	-	-	-	-	-	-	-	-	-	-	-	9	-	-	12	-	-	-	6	-	-	-	16	-	-	3	-	-	-	1.4177532803139e-05	-	-	-	-	-	0.000134493133683241	-	-	-	-	-	-	-	-	-	-	-	4.16923803942462e-05	-	-	3.35002075998084e-05	-	-	-	6.15081470062826e-05	-	-	-	5.66555961477514e-05	-	-	1.22062494091283e-05	-	-	-
ENSG00000167642	1	3	4	3.23977531177657e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.23977531177657e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000167644	2	3	7.5	2.30571102412817e-05	-	-	-	-	-	-	4	-	11	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9.48807832328527e-06	-	3.66261421592781e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000167656	1	3	13	0.00010947261306061	-	-	-	-	-	-	-	-	13	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.00010947261306061	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000167657	3	7	4	2.44879841659241e-05	-	8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	8.46766440918281e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.44879841659241e-05	-	-	-	-	-	2.33735886894065e-05	-	-	-	-	-	-	-	-
ENSG00000167658	36	69	298	0.000672492887587697	411	674	115	331	313	319	286	223	395	298	11	166	191	347	928	114	85	571	208	500	75	243	316	91	639	229	612	324	720	226	202	450	263	226	442	79	0.000516573347144344	0.00231058720250366	0.000224847493044303	0.000422003441523278	0.000331112366063131	0.00051077891280041	0.000572961248375362	0.00246512707927989	0.00131695749765932	0.00076537736534187	0.000759764753665909	0.000449981763997562	0.000799812239301436	0.00090402811055043	0.00452810993916021	8.9001746286568e-05	0.000273274740237591	0.000431505099010917	0.000974603868859359	0.000622876923637301	0.000590603827129325	0.000404804928173409	0.000401485504698902	0.00019481861302259	0.00101197245431416	0.000335590192856551	0.000317098407665704	0.000846828238870301	0.00216401945117519	0.000964922214626575	0.000440137555062797	0.00188646691461507	0.00075860786108307	0.000672492887587697	0.00117515545700769	7.94987762008551e-05
ENSG00000167671	16	11	6	4.23642338852934e-05	6	4	-	-	-	6	9	-	9	-	-	-	-	4	11	-	-	-	10	-	4	14.5	-	-	5	-	-	7	-	5.5	11	10	6	-	-	-	2.78402994276264e-05	2.64504794369543e-05	-	-	-	4.23642338852934e-05	2.35128698778226e-05	-	5.86652857887557e-05	-	-	-	-	1.86427425959802e-05	5.17336608828913e-05	-	-	-	7.23817539115563e-05	-	7.79277169581829e-05	9.28039094503973e-05	-	-	1.28968436064626e-05	-	-	2.09550254555715e-05	-	6.92143126626156e-05	2.08118065921285e-05	6.59469096992885e-05	6.719657504715e-05	-	-	-
ENSG00000167674	11	10	10	5.00534313611257e-05	8	9	-	-	-	-	-	-	-	-	-	-	7	-	-	-	-	4	39	6	-	-	-	-	-	-	-	-	8	14.5	-	-	11	11	10	-	1.99143512693532e-05	1.25642567867935e-05	-	-	-	-	-	-	-	-	-	-	2.39351427004886e-05	-	-	-	-	9.16332217643455e-06	0.000268196132318328	1.51020974809093e-05	-	-	-	-	-	-	-	-	1.92338485751615e-05	7.86254985135884e-05	-	-	5.00534313611257e-05	6.48877451414098e-05	5.67730246058848e-05	-
ENSG00000167676	24	52	93	9.89103998401749e-05	33	262	-	249	-	51	85	-	168	6	-	20	13	-	21	-	406	31	-	121	-	90.5	251	-	11	85	138	-	18	-	-	150	124	166	142	220	1.42773781409828e-05	0.00041101318318439	-	0.00016548556678866	-	3.8153519832679e-05	0.000391419049737218	-	0.000139868324109741	8.38762156094086e-06	-	4.09854696287822e-05	2.14375077927246e-05	-	2.49407048311567e-05	-	0.00353067502748432	2.46340340227085e-05	-	0.000268686050249379	-	6.56665344308241e-05	0.000110908065089257	-	4.62542540071452e-06	0.00020008793318729	0.000115671955211658	-	2.650888417825e-05	-	-	4.88581905485473e-05	0.00011265656119982	0.000208057748694763	0.000120506483173416	0.000148320880880237
ENSG00000167693	17	17	6.5	5.17355280098713e-05	-	20	-	9	-	10	8	-	5	-	-	-	-	-	-	-	-	-	-	5	-	24	5	-	6	18	-	-	8	12	4	5	6	4	6	-	-	0.000161050973907827	-	4.27031884898014e-05	-	5.13023863763279e-05	5.42411679752996e-05	-	5.74253494897021e-05	-	-	-	-	-	-	-	-	-	-	2.74803803188361e-05	-	7.6014575513019e-05	3.22615459647811e-05	-	1.88622389200042e-05	5.21686696434147e-05	-	-	4.24992422131018e-05	0.000100703855771597	1.3110353167488e-05	4.13528885131015e-05	8.16971794591253e-05	3.15057607908372e-05	7.88969243684252e-05	-
ENSG00000167699	33	34	36	0.000193626911584005	60	35	8	40	34	34	46	-	34	25	-	33	18	21	116	14	18	83	70	41	11	35	57	-	44	38	59	36	43	37.5	46	54	70	46	33	20	0.000316347570785419	0.000151631690316247	1.27919768647796e-05	0.000145872277937274	4.70016647775627e-05	9.95432609456604e-05	0.000193626911584005	-	0.000156866104088844	0.00025721676324409	-	0.000220140099116829	0.000186875307296363	0.000132295330620911	0.000450645005465372	3.23228978462568e-05	0.000161677442873909	0.000280823053768032	0.000489648725849724	0.00030369189213648	0.000173661985349731	0.000137277498302831	0.000185930289021592	-	0.00012926590884239	0.000171158809682839	0.000239400816855527	0.000433675025984196	0.000308672810964334	0.000427322150908999	0.000219777239599082	0.000315022004053935	0.00030437298273232	0.0004937989581862	0.000257584738885622	1.97216213934855e-05
ENSG00000167701	13	19	19.5	0.000119280896621172	-	-	-	-	-	-	7	-	-	88	-	20	44	-	-	11	11	19	-	-	-	-	7	-	47	-	38	-	11	-	-	28	-	-	-	8	-	-	-	-	-	-	5.59485812522124e-05	-	-	0.00110401330978213	-	0.000231935604766707	0.00168419937999414	-	-	1.52156193882994e-05	9.36064737022035e-05	7.46618164608322e-05	-	-	-	-	3.97204262400602e-05	-	0.000146506321840777	-	0.000313785981558757	-	0.000120498816086426	-	-	0.000118062977155919	-	-	-	1.75993902416238e-05
ENSG00000167703	2	5	9.5	0.000102079156054123	-	-	-	-	-	-	-	-	-	-	-	7	-	-	-	-	-	-	-	-	12	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.13396684915996e-05	-	-	-	-	-	-	-	-	0.000192818643616647	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000167711	31	16	25	0.000130858791912284	16	27	93	57	25	35	35	-	54	15	-	13	-	-	10	10	13	33	13	69	23	42	28	-	55	25	18	7	22	21.5	25	43	22	26	18	45	4.48723581929912e-05	0.000130858791912284	0.000589132513411573	0.000134327756858737	0.000153275815543736	0.00013334287671846	0.000106789826031088	-	0.000184093476027435	5.18572618330558e-05	-	4.22818967569761e-05	-	-	4.42231905843086e-05	3.19848749949115e-05	8.23740124469831e-05	0.00011364637666878	0.000131158066218765	0.00038725120305548	0.00025377222325011	0.000165148174343751	9.86124934577713e-05	-	0.000134874703475504	8.42429981806512e-05	1.36917286692858e-05	2.2712153103187e-05	0.000114750083337153	0.000243933732483016	8.56181030950191e-05	0.000191598335366483	0.000189365496022832	0.000129476854094509	0.000133874557592305	0.000168065982701702
ENSG00000167716	5	16	8	1.24737405551032e-05	-	-	-	-	-	-	-	-	-	-	-	4	-	3	25	-	-	-	-	-	-	-	-	-	8	-	-	-	-	16	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.13539448158169e-05	-	1.24737405551032e-05	1.86315083966035e-05	-	-	-	-	-	-	-	-	-	6.53607106767145e-06	-	-	-	-	2.50536200827528e-05	-	-	-	-	-	-
ENSG00000167720	2	4	5	1.36473249067584e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	-	-	-	-	6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8.35819401640858e-06	-	-	-	-	1.89364557971082e-05	-	-	-	-	-	-
ENSG00000167721	9	10	6	1.58286757696736e-05	6	14	-	-	-	3	3	-	7	-	-	-	-	-	17	-	-	-	4	-	-	-	-	-	-	-	-	-	12	4	-	-	-	-	-	-	4.66424227228114e-06	1.89076550792892e-05	-	-	-	6.8897645029267e-06	1.58286757696736e-05	-	1.51407074142961e-05	-	-	-	-	-	4.27237292817002e-05	-	-	-	1.18732830500779e-05	-	-	-	-	-	-	-	-	-	3.64092198616685e-05	1.81082319346703e-05	-	-	-	-	-	-
ENSG00000167748	1	4	21	0.000192453115023397	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	21	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.000192453115023397	-	-	-	-	-	-	-	-	-	-	-
ENSG00000167754	1	4	5.5	4.35683080265038e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.35683080265038e-05	-	-	-	-	-	-
ENSG00000167755	6	11	14.5	5.00909629644139e-05	-	-	-	-	-	-	-	14	15	-	-	-	-	-	-	26	-	10	-	-	-	-	-	-	-	-	-	-	-	18	-	3	-	-	-	-	-	-	-	-	-	-	-	0.00018159314675591	3.87547049863906e-05	-	-	-	-	-	-	0.000103038409413208	-	2.27549835829915e-05	-	-	-	-	-	-	-	-	-	-	-	6.14272209424373e-05	-	3.97177624818094e-06	-	-	-	-
ENSG00000167757	4	5	5.5	3.83943971604503e-05	-	-	-	-	-	-	-	6	-	-	-	-	-	-	-	-	-	12	-	-	-	-	-	-	5	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.000120150099557293	-	-	-	-	-	-	-	-	-	3.82437199055909e-05	-	-	-	-	-	-	3.85450744153097e-05	-	2.27681418121812e-06	-	-	-	-	-	-	-	-	-
ENSG00000167759	4	8	8	5.92842438542748e-05	-	-	-	-	-	-	-	6	10	-	-	-	-	-	-	-	-	16	-	-	-	-	-	-	-	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	-	-	9.32054340632627e-05	2.64875424803085e-05	-	-	-	-	-	-	-	-	9.2080945228241e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	1.57491275317076e-05	-	-	-	-
ENSG00000167767	5	28	11	1.94431481339929e-05	-	-	-	-	-	-	-	200	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	22	-	11	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	0.00116993143678982	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.94431481339929e-05	4.52590430871991e-05	-	1.75492782363794e-05	-	-	-	-	1.59188261166034e-06	-	-	-	-
ENSG00000167768	36	85	374.5	0.00054186039843995	606	510	282	255	659	584	315	3990	616	239	35	159	197	310	1063	978	433	304	127	437	77	271	539	414	424	631	480	158	752	207	591	693	677	400	334	950	0.000741997413214125	0.000749296932760361	0.000479389185486572	0.000199157278687068	0.000521646952300419	0.000708083787921832	0.000435303735811067	0.0603871800027878	0.000901848609724438	0.000210043728062413	0.00168423779478854	0.000155801369298419	0.000231382819225496	0.000275375832246666	0.0010672437710531	0.000852758512524077	0.00164334645664077	0.000334193579290623	0.000299418403869576	0.000479211700860857	0.000376072122749686	0.000579365139679117	0.000377970190753976	0.00165352096519846	0.000229164552279365	0.00104502865026289	0.000351884582417761	0.000195357901089713	0.00157648334909896	0.000542687742013121	0.00088825783024367	0.000869143599492197	0.00124781716566654	0.000892272235755149	0.000688025217390895	0.00105226115474924
ENSG00000167770	32	16	27	0.000140578768427963	30	24	6	34	21	43	10	-	24	14	-	29	17	31	95	5	7	55	42	49	9	30	20	-	80	-	50	20	39	20.5	32	42	61	11	18	5	0.00030975213512721	8.12567254991677e-05	4.47601695720989e-06	0.000110058780998867	3.69193523466835e-05	0.000148845876431895	6.48755402385413e-05	-	8.82801437557078e-05	9.18566256584237e-05	-	0.000140578768427963	0.00011497501632218	0.0001641980817094	0.000475946124783351	7.25369756582378e-06	7.88231327459646e-05	0.000287291518328243	0.000446733513483582	0.000249854560542951	0.000128974229210251	0.000149403450090477	8.32708946019442e-05	-	0.000393067016110446	-	0.000381986533777147	0.000162405219754208	0.000377784096756624	0.000227172049295373	0.000137173357843032	0.000151471550241193	0.000210075079064504	0.000125890608531253	0.000139278973560081	1.0295480394095e-05
ENSG00000167772	1	5	8	1.78879192144856e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.78879192144856e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000167774	12	6	5	2.97814356295119e-05	4	-	-	-	-	-	6	-	8	-	-	7	5	5	-	-	-	-	5	-	5	4.5	-	-	-	4	-	-	-	-	9	6	-	-	-	-	1.16431024775217e-05	-	-	-	-	-	3.71305362124944e-05	-	8.69658941125537e-06	-	-	5.7190839378056e-05	4.7983757847141e-05	3.2848068792112e-05	-	-	-	-	6.77938882455145e-05	-	6.29230263708648e-05	2.08628100829917e-05	-	-	-	1.85034765329108e-05	-	-	-	-	1.11591210162777e-05	1.08261193390311e-05	-	-	-	-
ENSG00000167779	1	3	5	3.98521871152222e-05	-	-	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.98521871152222e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000167792	21	20	9	5.40714477104253e-05	13	7	-	-	-	5	13	-	19	11	-	12	9.5	8	6	-	-	-	6	-	13	6.5	4	-	9	39	6	-	7	-	10	14	4	-	-	-	6.30281005013681e-05	1.78929075021505e-05	-	-	-	2.14902879788954e-05	5.38438378181496e-05	-	8.88156700863803e-05	0.000110968720892866	-	0.000115602675814355	9.76591565005205e-05	7.24699740500039e-05	2.8238572909774e-05	-	-	-	5.40714477104253e-05	-	0.000222931836869579	3.06508671685665e-05	1.53276681020945e-05	-	2.18593030509087e-05	6.76137330163805e-05	1.70036325490921e-05	-	8.09861537510633e-05	-	3.64594578237163e-05	0.00016681402224758	3.14091530349288e-05	-	-	-
ENSG00000167799	1	3	5	1.62365918605947e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.62365918605947e-05	-	-	-	-	-	-	-	-	-	-	-
ENSG00000167815	35	19	74	0.00102024589503361	197	44	10	132	265	117	74	71	54	108	-	92	26	75	305	15	49	86	69	216	51	47	66	8	163	54	103	87	124	24	228	63	124	55	63	216	0.0044519743099793	0.000501169621829025	7.33785882555089e-05	0.00323176937912409	0.00103470565483177	0.000783581511665732	0.000992942881335253	0.00097478892540987	0.000531406130751763	0.00178076139019412	-	0.00102024589503361	0.000408407496007833	0.000774191244549886	0.00334332079144152	0.000155606763909217	0.000737046293071406	0.000707833532700005	0.00218655030436628	0.0013282782537564	0.000235316250120989	0.000912471202231931	0.00132032515408451	6.39899582603141e-05	0.000934481329615439	0.00409401503433111	0.00103138861429773	0.00257985170670392	0.000744802998353932	0.00080202148534262	0.00224602499082181	0.00831775957464015	0.00202008061437565	0.00217105638248662	0.000835331494909408	0.00121690046617827
ENSG00000167842	2	4	3.5	1.15146700499419e-05	-	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	1.11736967601767e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.18556433397071e-05	-	-	-	-	-	-	-	-
ENSG00000167861	9	29	18.5	3.90500569498993e-05	-	-	-	9	-	-	6	-	-	-	-	-	-	21	-	-	-	38	-	-	-	-	-	-	45	-	16	-	75	15.5	-	9	-	-	-	-	-	-	-	8.6910500339862e-06	-	-	9.81392929273419e-06	-	-	-	-	-	-	3.69147019064007e-05	-	-	-	4.14998352242823e-05	-	-	-	-	-	-	5.9399969295684e-05	-	8.24578295032395e-06	-	0.000304359199019754	6.17528151092423e-05	-	1.82575156522016e-05	-	-	-	-
ENSG00000167862	1	3	3	7.59419394700221e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7.59419394700221e-06	-	-	-	-	-	-	-	-	-	-	-
ENSG00000167863	32	17	19	0.000106501838383618	9	14	7	27	5	9	19	-	28	49	-	101	29	24	43	-	9	10	17.5	15	11	19.5	24	-	41	23	13	6	32	21	12	22	34	12	12	13	7.28199404985449e-05	6.03300600919186e-05	8.99839098303959e-06	6.93563104079066e-05	1.36285742542799e-05	2.24710207708218e-05	8.30385111261106e-05	-	0.00011138522008018	0.000437750767646615	-	0.000583268773413281	0.000355583345872547	0.000146376117412472	0.000170465226356649	-	4.02775486484971e-05	2.89968616820372e-05	0.000111041981691754	5.59035282189404e-05	0.00011106151523644	0.000105102967332602	0.000152705723551893	-	0.000113869541554758	0.000202599680589749	5.49354331400114e-05	6.91746246584838e-05	0.000166475467983649	0.000199866641826465	4.15810590619438e-05	7.91325149833456e-05	0.00011724669088753	0.000184205091422157	3.98522226057419e-05	1.23402424871825e-05
ENSG00000167880	9	77	38	6.87651745014059e-05	-	38	-	-	-	-	-	92	168	-	12	8	-	73	-	-	-	-	-	-	-	-	-	153	24	-	-	-	11	-	-	-	-	-	-	-	-	5.0427497100149e-05	-	-	-	-	-	0.000421379434937517	0.000103921095735882	-	0.00048505650217096	1.18814169424744e-05	-	6.87651745014059e-05	-	-	-	-	-	-	-	-	-	0.000156850972764293	9.27563037526772e-06	-	-	-	1.27073522598785e-05	-	-	-	-	-	-	-
ENSG00000167881	24	28	13	4.56859482752452e-05	17	26	-	-	-	-	13	-	16	10	-	4	20.5	10	76	7	-	-	8	7	4	6.5	13	-	63	-	32	15	28	14.5	-	10	15	5	15	-	7.53056520538474e-05	4.67558161638114e-05	-	-	-	-	6.16847159918459e-05	-	5.07446879053845e-05	2.78672065834751e-05	-	1.91986138616477e-05	7.67054940761533e-05	4.4616080386679e-05	0.000204147850349696	8.08607446748571e-06	-	-	1.07626417038078e-05	1.70149279143832e-05	6.03024741271024e-05	1.74155956297216e-05	3.31179243000391e-05	-	6.93144040921684e-05	-	1.6159702339484e-05	3.92489055267048e-05	0.000123954841751456	6.14780455013688e-05	-	1.4797363275714e-05	6.82675415093623e-05	3.47274644257224e-05	7.78163366779737e-05	-
ENSG00000167900	1	4	7	2.2354154637933e-05	-	7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.2354154637933e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000167904	1	5	5	5.26304075971964e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.26304075971964e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000167914	1	15	78	0.00101355217328928	-	-	-	-	-	-	-	78	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.00101355217328928	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000167925	9	11	7	6.52587694999846e-05	17	-	-	-	-	-	-	-	3	-	-	7	-	-	9	-	-	-	-	-	3	-	-	-	-	-	-	6	11	13	5	-	-	-	-	-	6.52587694999846e-05	-	-	-	-	-	-	-	2.57587793053699e-05	-	-	6.98856972677334e-05	-	-	3.27090512679825e-05	-	-	-	-	-	6.18417450548604e-05	-	-	-	-	-	-	7.91004318208654e-05	8.99214768121369e-05	0.000144648315228056	1.10798671074861e-05	-	-	-	-	-
ENSG00000167930	7	14	3.5	1.73691888118467e-05	-	-	-	-	46	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	4	3	3	-	-	4	-	-	-	7.5	-	-	-	-	-	-	-	-	-	-	0.000112836200184672	-	-	-	-	7.38186217390634e-06	-	-	-	-	-	-	-	-	-	-	4.33411062721914e-05	1.31385955201684e-05	1.73626403442781e-06	-	-	4.10287161493441e-06	-	-	-	4.25625272952526e-05	-	-	-	-	-	-
ENSG00000167965	1	3	4	2.5175716268786e-05	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.5175716268786e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
