Gene ID	Adult_Adrenalgland	Adult_Bcells	Adult_CD4Tcells	Adult_CD8Tcells	Adult_Colon	Adult_Esophagus	Adult_Frontalcortex	Adult_Gallbladder	Adult_Heart	Adult_Kidney	Adult_Liver	Adult_Lung	Adult_Monocytes	Adult_NKcells	Adult_Ovary	Adult_Pancreas	Adult_Platelets	Adult_Prostate	Adult_Rectum	Adult_Retina	Adult_Spinalcord	Adult_Testis	Adult_Urinarybladder	Fetal_Brain	Fetal_Gut	Fetal_Heart	Fetal_Liver	Fetal_Ovary	Fetal_Placenta	Fetal_Testis
ENSG00000164494	0	0	0	0	0	0	0	0	0	8.55871992555124e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164506	0	0	0	8.52821489673205e-06	1.24226860484877e-05	0	0.000100742182389389	0	0	0	0	0	0	4.98704663358425e-06	0	4.2649367809497e-05	6.35033256941512e-05	9.39679634552004e-06	0	1.8938601932277e-05	8.98442188275652e-06	0	0	2.50689475027705e-05	0	0	0	0	0	0
ENSG00000164530	0	0	0	0	0	0	5.71975064970826e-05	3.22492129668704e-05	0	0	0	0	0	0	0	0	0	1.40285255632456e-05	0	0	1.28480897647996e-05	1.74881778843055e-05	2.58646484035597e-05	0	0	0	0	0	0	0
ENSG00000164532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34585571964325e-05	0	0	0	0
ENSG00000164535	0	7.87171740714599e-06	0	0	0	0	6.83563727714058e-06	0	0	0	0	0	2.83769370199554e-05	0	0	0	0	0	0	0	0	3.73790772396032e-06	0	0	0	0	0	0	3.01161280369962e-05	0
ENSG00000164548	0	1.83755407284147e-05	0.00013542832363227	0.000140875577189293	0	0	0	0	0	0	0	0	0	3.87117466782019e-05	7.01624344589132e-05	0	0	0	0	9.46017125580685e-05	0	0.000128147183789049	0	0.000181188157191682	9.53661831101234e-05	4.88143576296251e-05	2.48903895573388e-05	0.000160287817068071	6.83908192269669e-05	6.53032665925699e-05
ENSG00000164574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.18261509350003e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164576	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37895688068959e-05	1.59042216245919e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164587	0.000264175106481479	0.000501067612969007	0.00044255265551395	0.000420610410092017	0.000274384836845465	0	0.000124894582881523	0.000264927501014531	0.000134065386115421	0.000278429541790613	0.000532851541093636	0.00025791310909042	0.000320358328951176	0.000198979385411108	0.000432885518024895	0.00131734249887756	6.57167976682757e-05	0.000168808080801708	0.000198133932176477	0.000259131132170401	7.3485474881908e-05	0.000583932798368124	0.00011205973858676	0.000272106346615938	0.000310124150570715	0.00042106517276578	0.000369160828650243	0.000499974978336797	0.00035131329094457	0.000519096239104088
ENSG00000164588	0	0	0	0	0	0	1.23248696306422e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.28095039765663e-05	0	0	0	0	0	0	0	0	0	0
ENSG00000164591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5090953356766e-06	0	0	0	0	0	0	0	0
ENSG00000164597	4.1527927557563e-05	1.84723265261965e-05	2.90698953907248e-05	2.67584322274128e-05	0	0	0	0	0	0	2.60682971898905e-05	2.82996422996801e-05	1.72713078126392e-05	2.38767750931327e-05	5.30997003416951e-05	5.28505587254381e-05	0	8.23699124308974e-06	0	3.39461826379712e-05	0	3.8492567572167e-05	0	0	3.1411085968184e-05	5.27076497503481e-06	0	1.74595589697299e-05	0	1.22442811203387e-05
ENSG00000164609	0	1.18487839995565e-05	3.59448170385867e-05	1.92613691758779e-05	0	0	0	0	0	0	0	0	0	2.0623563526575e-05	0	0	0	0	0	1.22448992410874e-05	0	1.00788687310008e-05	0	0	0	0	0	0	0	0
ENSG00000164615	0	7.01826014746763e-06	0	0	0	0	1.14222362254876e-05	0	0	0	0	0	0	0	3.00328441927453e-05	0	0	0	0	1.11140910613386e-05	0	1.30215931794721e-05	0	2.60529363238448e-05	0	0	0	4.01307329692683e-05	0	0
ENSG00000164647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.33986925558484e-06	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.47157433950532e-05	0	0
ENSG00000164654	2.49040242806496e-05	3.79248536362382e-05	3.16491897171239e-05	2.58469704750379e-05	1.47491204481823e-05	0	4.72540676943941e-06	0	0	0	1.9824413618759e-05	0	2.17125398535715e-05	0	2.92987272568422e-05	2.1595572073402e-05	0	1.20461565729851e-05	0	1.44566061923157e-05	6.87140704635846e-06	2.15184839812282e-05	0	0	0	0	0	2.70573076672439e-05	0	7.88837524081702e-06
ENSG00000164659	0	0	0	0	0	0	5.60036112172935e-06	0	0	0	0	0	0	0	0	0	0	0	0	4.67860911303146e-06	0	0	0	0	0	0	0	0	0	0
ENSG00000164674	0	0	0	6.16663050714907e-06	0	0	0	0	0	0	0	0	0	1.21993470032054e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164687	2.89727884894061e-05	7.43629699017535e-05	0.000302642931222526	3.80393000418302e-05	0.000112587602094237	0.00168253860364334	9.68682129398587e-05	9.74101507129385e-05	0.00023782480042745	3.61219265250943e-05	0	0.000304295696380899	0.000596834488610913	5.59433445451609e-05	8.00186218943944e-05	0.000203168710513515	0.000146302405816966	4.37860353039093e-05	0.000318391743687932	0.000236883685172415	0.000338600828248131	4.6451009469649e-05	0.000554399230465599	0.00115704648789573	0.000184814687566366	0.00033673480947961	0.000140918946164658	0.000641014059556967	7.60059804205262e-05	0.000363902216836082
ENSG00000164691	0	1.0275397899692e-05	0	2.76752191089592e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164692	0.000334648000986965	0	0	0	0.00377895182256349	0.0116830310953036	0.000178909950875607	0.01577360661271	0.000600749889504365	0.000412796433217096	0.00136585882473485	0.0130332089984457	0	0	0.00153881783823997	0.0167692211930649	0	0.0065732860854743	0.0086625311498344	0	0.00146471250531373	0.00132339074753444	0.00850443582785727	0.000116750401523407	0.00452038433841536	0.00139806364904588	0.00114085978408185	0.00157040016353622	0.00432034114827575	0.00411988814956334
ENSG00000164694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.18731360566766e-06	0	0	0	0	0
ENSG00000164708	0	0	0	0	0	0.000688571495725159	5.9940376528946e-05	0	0.00188494313445878	0	0	0	0	0	5.18700015464882e-05	0	0	9.48407058289507e-06	0	4.04138749357019e-05	0.000116279326165865	7.89866991014658e-05	0	0	0	0.000431496738760959	0	0	0	0
ENSG00000164715	0	0	0	0	0	0	8.77856284113822e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.35999358373524e-06	0	0	0	0	0	0	0	0
ENSG00000164733	0.000335042805394633	0.000108600520572092	0.000189187252436207	3.79210784655484e-05	0.000121751752635656	0.000117896303250397	9.56887838172167e-05	0.000289152324456384	0.00017495301416609	0.000737741811724004	0.000692077469471142	0.000240355277160347	0.000794957756745579	9.60250169326215e-05	7.11195935006218e-05	0.000245767924896811	0	0.000223239887260451	0.00020833966476964	0.000118420516728621	5.48819963328846e-05	0.000117726649157649	4.23456520680792e-05	0.000125285648566681	0.000996066086540429	0.000160085721667038	0.000396418203921805	0.000287681961366635	0.000266130674304584	0.000203183018833246
ENSG00000164742	0	0	0	0	0	0	1.89799892952664e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.08825326628818e-05	0	0	0	2.08262036309403e-05	0	0	0	0	0	0
ENSG00000164754	1.796580934157e-05	0.000114099239133023	8.40928366731217e-05	0.000130602118771514	2.87640488843836e-05	0	4.64265424235921e-06	0	0	0	3.96864602631571e-05	0	9.26863572853441e-05	7.60796537985379e-05	3.73320176691045e-05	4.4229684716059e-05	0	1.38718597889327e-05	2.23633353594612e-05	5.0763492898296e-05	0	4.37602768528302e-05	9.97614189709527e-06	2.78279139599267e-05	1.91787093078197e-05	7.127366877183e-05	2.5452477135724e-05	0.000111258284863058	1.02064626384847e-05	5.25758013596483e-05
ENSG00000164758	0	1.60604468401095e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164764	0	0	0	0	3.61852270786399e-05	0	0	2.82619255606092e-05	0	0	0	0	0	0	2.66633176393114e-05	1.69634955488642e-05	0	0.000130333203223336	4.60126027755518e-05	1.3495834438854e-05	3.28454845437302e-05	1.27733982054645e-05	0.000114478931862826	0	2.36206943850575e-05	1.5258884347205e-05	0	0	0	0
ENSG00000164776	0	0	0	0	0	0	1.32547851971085e-05	0	5.25816812864371e-05	0	0	0	0	0	0	0	0	0	0	0	4.42998020200074e-06	0	0	0	0	0	0	0	0	0
ENSG00000164815	0	9.73608213879882e-06	0	1.36599165900405e-05	0	0	0	0	0	0	0	0	0	0	2.01194624516529e-05	0	0	0	0	0	0	4.53713568218888e-05	0	0	0	0	0	3.50534410318685e-05	0	0
ENSG00000164818	0	6.5025937372052e-06	0	5.18049350783598e-06	0	0	0	0	0	0	0	0	0	0	8.2703106182955e-06	1.3256321360419e-05	0	7.01707293885132e-06	0	3.20710156722774e-06	4.76852219167051e-06	1.9011885080669e-05	0	0	0	9.46717162957603e-06	3.78265209599877e-06	2.84254335982961e-05	0	4.95498127054448e-06
ENSG00000164828	1.15348169309817e-05	1.534765837381e-05	2.17441751288828e-05	1.41220702278447e-05	3.17855673436554e-05	6.59456323500016e-06	4.26960466291584e-06	2.45535959496076e-05	2.19367851341233e-05	0	0	9.5394601204112e-05	0	0	7.50643521612066e-05	1.67607539000605e-05	0	2.07428031179753e-05	3.43915187398542e-05	8.12729523645232e-06	4.0772590072283e-06	7.884155495774e-05	2.44499024028904e-05	4.88911142876859e-06	0	4.38557725041149e-05	4.50551974077962e-06	3.97116499914901e-05	6.01661945772297e-06	4.17575282977311e-05
ENSG00000164830	4.79072041951834e-05	2.11313548947175e-05	3.72670796634702e-05	9.2287719074983e-06	6.11852739491169e-06	0	0.000218642054761583	5.86985734625047e-06	0	0	1.21575367312214e-05	0	6.95003650325421e-05	1.18541913220923e-05	7.76392944306413e-06	3.30792840395291e-05	1.30006106163245e-05	7.19597883334373e-06	1.00146819136447e-05	3.57332007481015e-05	4.11833267022527e-05	2.18047941933014e-05	4.15246507939691e-06	1.8305746063543e-05	0	9.63172449069795e-06	3.44635233400519e-06	2.19123405209198e-05	9.3526860132019e-06	4.64007152911542e-06
ENSG00000164867	0	0	0	0	0	0	0	0	0	0	6.65841663080373e-06	0	0	0	0	1.17368953810719e-05	0	0	0	0	0	0	0	0	0	0	6.18994741030703e-06	0	4.08815904880907e-05	0
ENSG00000164879	0.00011861244247344	0	0	0	0	0.0045756838158803	0	0.00101762778831902	3.11962238781662e-05	2.21420004530829e-05	0.000256990665316083	0.000235314813198042	0	0	2.35850730783177e-05	0	0	0.00019703297565147	0	0.000132126897977057	3.96992962691544e-05	2.12463784054883e-05	3.18967554449557e-05	0	0	5.08004759934307e-05	0	0	0	0
ENSG00000164880	0	1.75558821442694e-05	1.78070099081085e-05	1.74512323163141e-05	0	0	0	0	0	0	1.0451661036941e-05	0	4.38402977251393e-05	5.99486625238614e-06	1.64718573638312e-05	5.5576238956321e-06	0	0	0	5.89990717265241e-06	0	9.70110621298422e-06	0	0	0	5.08275353143932e-06	0	1.30815161473555e-05	0	8.19074511582174e-06
ENSG00000164885	1.58411107324438e-05	1.35096521638896e-05	2.52084350416791e-05	6.94348750294884e-06	0	1.02712024715817e-05	0.000156224092464874	0	0	0	1.43042820851694e-05	0	3.03742895413089e-05	0	1.42147028117947e-05	1.18902176927823e-05	0	0	0	3.39168051581503e-05	5.80924981067868e-05	2.74352079779814e-05	5.34803126586736e-06	0.000118837831949229	3.09721723144611e-05	9.32053403590763e-06	0	3.25479115181891e-05	0	2.05339666415454e-05
ENSG00000164889	0	9.37691489590811e-06	1.21428145537618e-05	8.41619860473485e-06	0	0	0	0	0	0	5.51567841443386e-06	0	9.13050604193745e-06	0	0	0	6.83511777177683e-06	0	0	0	0	4.74074073630682e-06	0	0	0	0	0	0	0	0
ENSG00000164897	0	0	0	2.11745915256203e-05	0	0	0	0	0	0	2.11790667511008e-05	0	0	0	0	0	0	0	0	0	0	2.03262250749489e-05	0	0	0	0	0	0	0	1.74201349469505e-05
ENSG00000164898	0	0	0	0	0	0	0	0	9.84086850093417e-05	0	3.80580297887899e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164902	0	6.62205995916783e-05	4.02719703736959e-05	2.08467525297572e-05	0	0	4.68255660223899e-06	0	0	0	0	0	0	1.59337981721841e-05	7.95594774427582e-06	0	0	0	0	8.52765195864546e-06	0	1.72202453832523e-05	0	0	0	0	0	0	0	0
ENSG00000164904	0.000401215111544521	8.12582233521372e-06	0	7.69483411062736e-06	9.27403479987919e-05	7.05255789498523e-05	0.000519958691642871	0.000105322502873245	0.00014700532316346	0.000381907802526108	0.000690225213118588	6.57197761246748e-05	0	0	0.000457430858519255	0.000297344137203258	0	0.000170191559107536	0.000110110744574027	0.00039660966422046	0.000540884969783528	0.000440678208874833	6.2342614983718e-05	0.000111803695653317	0.000190456962581086	0.000233585146760495	0.000275035319192072	0.000409511713232443	0.000345048210840267	0.000229260403366957
ENSG00000164916	0	0	7.96762874141458e-05	3.80435028363931e-05	0	0	0	0	0	0	0	0	0	0	1.15084233860338e-05	0	0	0	0	0	0	0	0	0	5.84510246382359e-05	4.28562813801316e-05	0	6.01871280451622e-05	0	1.77663745178169e-05
ENSG00000164919	0.000238562983258707	0.000461835837652724	0	0.000168015921884107	0.000296355186041529	0	0.000497552167045731	9.8977592645073e-05	0.00129551529641913	0.00102600722946908	0.00047801130232096	0.000195044990327029	0.000457180732324096	0.00018060356270991	0.000110350576258901	0.000173388917934671	0.000135723124978285	9.75629417425351e-05	0.000513078002125413	0.000285689664768131	9.27392304996034e-05	0.000142985548177569	0.000116911308692034	0	0.000220266715032723	0.000493260635997287	0.000204276882302257	0.000188232916666484	0	0.000151298694811579
ENSG00000164924	0.00193580488526973	0.00314265640929466	0.00380052157533628	0.00525748337885441	0.00141604420648008	0.00231933659468422	0.0025019630707367	0.00105339292674223	0.000621317475676881	0.000870534756197808	0.000621728318259274	0.00237759565356538	0.00202289966755668	0.00608412452765332	0.00216430578900069	0.00101374045115943	0.0122051102030423	0.00202951066656971	0.00136616311803934	0.00367121767692955	0.000835627529318933	0.00228006451785359	0.000857617746065226	0.00432996376057611	0.00558028887025329	0.00188639390417471	0.00076362105122491	0.00150410710514428	0.00173775963002963	0.0037167134569702
ENSG00000164932	0	0	0	0	0	0	0	1.29527020455462e-05	0	0	0	3.30931565804463e-05	0	0	0	4.57032888529184e-05	0	0	0	0	0	0	5.98633763780899e-06	0	0	0	0	0	0	0
ENSG00000164934	0	1.12539337527863e-05	5.18341479525262e-05	1.7244716033043e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.65022364864946e-06	0	1.27779981322651e-05	0	0	0	0	0	3.99142708010169e-05	0	0
ENSG00000164941	0	7.75742613629146e-06	0	1.29554929538895e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.82846280817002e-06	0	0	0	0	0	0	0	0
ENSG00000164944	0	4.46345921963707e-05	6.04598122603033e-05	3.17584866747908e-05	0	0	0	0	0	0	0	0	4.23992502208466e-05	7.29250286385791e-06	2.42215290359826e-05	0	0	0	0	1.21453603386329e-05	0	1.64608527617059e-05	0	0	0	0	0	1.71957821328981e-05	0	7.77603562761369e-06
ENSG00000164951	6.94566806683032e-05	5.78413765932459e-05	0.000142276650857833	7.18359376022505e-05	2.09335921063658e-05	8.24291435553736e-06	3.02690640298767e-05	0	6.23671483113551e-05	2.0403229003832e-05	0	7.45758553496864e-05	2.95659882131033e-05	4.49423112207881e-05	3.63812063046998e-05	2.82084085690673e-05	1.8922638289203e-05	1.89194133895328e-05	1.64892796116154e-05	1.82261825505108e-05	8.46405340663291e-06	2.27069058672662e-05	2.01332242468554e-05	0	1.36378534731932e-05	2.07305710154024e-05	5.36446866354991e-06	5.07121376285754e-05	0	3.35864437720993e-05
ENSG00000164961	7.04608106148985e-05	5.63187636444865e-05	3.8416205242289e-05	2.54507232374074e-05	7.70252821033202e-06	3.26444368974669e-06	2.214780082797e-05	7.17853464442482e-06	1.71717370905691e-05	8.1167443329556e-06	3.91244762503153e-05	5.09061955968103e-05	0.000121187630766548	1.58894204127863e-05	2.93050414254021e-05	4.49934761046178e-05	6.68437007211431e-06	9.84300994223777e-06	1.62445680079884e-05	1.99044101421608e-05	2.74407241338179e-05	2.27764155733303e-05	1.21116493541065e-05	1.21177699998038e-05	6.87169869044738e-05	9.4326295430893e-06	1.1432981840232e-05	2.42547479434173e-05	1.43563646539456e-05	1.17919449897419e-05
ENSG00000164972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02116151340493e-05	0	0	0	0	0	0	0	0
ENSG00000164975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.90949411112582e-06	0	0	0	0	0	0	0	0
ENSG00000164978	0	0	6.68870011888106e-05	1.33614090781602e-05	2.86810150737375e-05	0	1.59883808252166e-05	6.50772982478485e-06	0	0	0	0	0	3.08118523250279e-05	2.88554515316768e-05	2.73173947104519e-05	3.45643576770342e-05	1.71232335583551e-05	0	2.10704129109734e-05	1.1244787257433e-05	3.27442274652954e-05	1.59062690429547e-05	1.457295601497e-05	4.9416032367502e-05	1.07587544257584e-05	7.50381323717073e-06	9.82746007158489e-05	0	6.26451820724937e-05
ENSG00000164983	2.01400200015686e-05	0	0	5.85746930770853e-06	0	1.8428784861216e-05	7.29566228447095e-05	0	0.000141659374166491	0	0	3.11903889744492e-05	0	1.40713373111231e-05	0	0	0	0	6.3298673130746e-06	2.62679263269787e-05	0	8.85255821191283e-06	0	5.81654598022509e-05	4.03496257599397e-05	0.000136570593584104	0	3.16868064887589e-05	0	1.31493408074553e-05
ENSG00000164985	4.66994510449511e-05	0.000470377451289678	0.00032416724233363	0.000292559358854511	3.99571716203541e-05	0	6.90858109625491e-05	1.87343801686529e-05	0	0	2.33794676147295e-05	0	4.44652406805086e-05	0.000202009729249039	0.000428114110411438	5.80415388570403e-05	0	3.50674354319589e-05	6.80569155522833e-05	0.000761312732519811	2.53480211752494e-05	0.000279422295929905	3.16093998555542e-05	0.000511030860636762	0.000127219083570921	6.88471383530276e-05	3.88464366054234e-05	0.000917854770988454	2.51181577551305e-05	0.000240093543805088
ENSG00000165006	0	0	2.30592897265376e-05	7.46189956949664e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165023	0	0	0	0	0	0	7.4290491919179e-05	0	0	0	0	0	0	0	0	0	0	0	0	3.70652776312883e-05	1.62085289214995e-05	0	0	2.19138317931571e-05	0	0	0	0	0	0
ENSG00000165025	0	0.000232152018161182	0	3.23751526661616e-05	1.06706828938143e-05	0	0	6.96741081818554e-06	0	0	0	0	0.000362398382314986	0.000118906012762971	0	2.08541381926091e-05	0.00026453656498308	1.01337922027696e-05	2.03933286941047e-05	0	0	3.70476033967523e-05	0	0	2.47465796219847e-05	0	2.24213890351241e-06	0	0	5.44062639068448e-06
ENSG00000165028	0	0	0	0	0	4.58423965102567e-05	4.23427765912477e-05	0	0.000152296044448488	0	0	0	0	0	1.08547621749659e-05	0	0	0	0	0	1.02311538801872e-05	6.58193040775003e-06	0	0	0	6.63195742565776e-05	0	0	0	0
ENSG00000165029	1.04414044082811e-05	0	0	0	0	0	0	0	0	0	1.24504507804609e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.71628379130671e-06	0	0	0
ENSG00000165046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31536904333499e-06	0	0	0	0	0	0	0	0	0	0
ENSG00000165059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97501937535573e-05	0	0	0	0	0	0	1.6590496286903e-05	0	0	0	0	0	0	0	0
ENSG00000165060	6.61193993885201e-05	0	8.70908404496525e-05	0.000102701598937397	0	0	7.38362192155816e-06	0	7.25266121011776e-05	0	0	0	1.51375187291899e-05	6.73426727281088e-05	2.2888290544237e-05	5.52545348171345e-05	0	1.03938120565693e-05	0	2.13822314165937e-05	0	1.98279717757777e-05	0	0	0	0	0	0	0	2.3720581697258e-05
ENSG00000165072	0	0	0	0	5.29443083473554e-05	0	0	3.67412354570226e-05	0	0	0	0	0	0	0.00013604630047614	5.05370048558657e-05	0	4.4258830591512e-05	9.57445326493983e-06	0	1.6121067340487e-05	4.29964697792711e-05	6.52765846515575e-05	0	0	0	0	0	0	0
ENSG00000165076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63217770336636e-05	0	0	0	0	0	0	0	0
ENSG00000165092	0.000929527538601479	9.5607963155054e-06	0	0	0.000966952486963176	0.000228228025068741	0.000109820183522291	0.000350966020188908	4.33292662124892e-05	0.000697935618903589	0.00311714480364206	0.000756835992119964	0.000136028514175253	8.11263020462636e-06	0.00141061640410557	0.00160974518805497	3.01126524692014e-05	0.000317316690514766	0.00068054652733453	2.42362822851138e-05	0.000321537734015901	0.00159622624701724	0.000132805511507734	0	0.000575115628214536	5.46791629337441e-05	0.00145204132215064	0.000792738060718502	8.13633604647215e-05	0.000481067073183182
ENSG00000165102	0	1.65344810074739e-05	0	0	0	0	0	0	0	0	0	0	2.51159340968422e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04065106559457e-05	0	0	0	0	0	0	5.05576270860603e-05	0	0	0	0	0	1.50195657876296e-05	0	0
ENSG00000165115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.59344119237561e-06	0	0	0	0	0	0	0	0
ENSG00000165118	3.77461778416108e-05	1.25027532557914e-05	3.40908068776606e-05	4.04376230993379e-05	7.88262436804921e-06	0	2.38426349196956e-05	1.52812542199972e-05	0	3.39834916793014e-05	6.88675352696147e-05	0	8.48068090111158e-05	2.6767671307753e-05	6.34123130278488e-05	3.31797437828001e-05	1.00526423302552e-05	4.69640799303933e-05	7.46090373547226e-05	2.50604899525669e-05	2.47107618103099e-05	6.59992659236636e-05	3.39879632656714e-05	4.66639565600535e-05	7.28174940969527e-05	3.3833561575421e-05	1.92551759163254e-05	8.31164082639438e-05	1.57444308352567e-05	5.72972197416712e-05
ENSG00000165119	0.00095931812229837	0.00175123070130163	0.00167965264405741	0.00185345587255862	0.000310278923444024	0.000888176344499744	0.000272316882697265	0.000343718520221728	0.000206255643083329	0.000223453229645417	0.000595620857200647	0.000453000359329697	0.00130149729838155	0.001552358340517	0.00097366259617702	0.00167149541105202	0.000148877547783956	0.000382601231765177	0.000467072434226947	0.00143690156294831	0.00012207374889173	0.000789348585973151	0.000260130417853917	0.00249912592351897	0.00139377308681282	0.000948585357509675	0.000937919117021264	0.00257051777414476	0.00085453121511192	0.000836629545467726
ENSG00000165124	0	0	0	0	0	0	0	2.34643435526414e-05	0	0	0	0	0	0	0	1.4109874039261e-05	0	0	0	0	0	0	7.3899615667017e-06	0	0	0	0	0	4.18515719016441e-05	0
ENSG00000165140	0.000169502574246954	5.76676795795139e-05	0.000129657096125225	8.81685379423468e-05	4.7994109648882e-05	0	0	0.000266829050650216	7.59764157844941e-05	0.00132550493673882	0.00239709752689222	0.000298004099982657	0.000272556157375024	5.61888977922445e-05	0	0.000216040259957367	0	6.08138563801278e-05	0.000128740345080289	1.84470029760886e-05	1.22614686771152e-05	7.2870729514101e-05	5.44926446948514e-05	0	0.000455010135477773	1.40472401095471e-05	0.000390119003563473	6.22797000790379e-05	0	1.88433599490049e-05
ENSG00000165168	0	0.000355856656053368	0	3.03049067096409e-05	5.53441531765574e-05	0	4.78870072619189e-06	2.07551544710756e-05	0	0	6.96699288968817e-05	0.0001376905811842	0.00155331991704434	9.27029509944335e-05	1.62597531806376e-05	0	4.11103569963581e-05	1.89597509190191e-05	7.502664709111e-05	3.3908422206256e-06	8.22600770683198e-06	1.6461613043725e-05	1.37410873173728e-05	0	2.153884117524e-05	0	2.33986626178066e-05	0	0	0
ENSG00000165169	5.53239744053018e-05	0	0	0	0	0	4.66544551894798e-05	0	0	0	0	0	0	0	0	0	0	1.40966883378999e-05	3.03000208983671e-05	9.77080331853018e-05	2.90595878860127e-05	1.9300303458253e-05	1.68433929543966e-05	0	0	0	0	0	0	1.82306424443183e-05
ENSG00000165175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56105045618717e-05	0	0	0
ENSG00000165194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06366445368692e-05	0	0	0	0	0	0
ENSG00000165209	0	6.83467248099293e-05	1.35225349990078e-05	1.46107664052074e-05	0	0	9.82315477121354e-06	0	0	0	0	0	0	1.08605035592194e-05	2.8901835762824e-05	0	0	0	3.41367398703887e-05	4.81398964711532e-05	0	5.56354176058989e-05	0	6.00972553385774e-05	0	0	0	2.72184197897794e-05	0	7.51070242261096e-06
ENSG00000165215	0	0	0	0	2.721375767795e-05	0	0	0	0	0	0	0	0	0	0	3.12665164791538e-05	6.62539212573443e-05	1.88769448595714e-05	4.25513989003184e-05	0	0	0	0	0	1.87524094499066e-05	0	0	0	0	0
ENSG00000165219	1.20411460972341e-05	2.8597103028722e-05	3.20035833193921e-05	4.59251105711278e-05	2.70024669152795e-05	0	1.93869858100761e-05	1.73663421890763e-05	0	0	1.95711667393605e-05	0	6.86024463434472e-05	1.11773276472281e-05	3.11710057729305e-05	7.68913183783325e-06	3.91075238750817e-05	9.03309607598077e-06	1.06982617906288e-05	3.8858971286256e-05	9.87686197790085e-06	5.37399451217962e-05	7.33745605835586e-06	3.58061256320198e-05	0	1.4745277862919e-05	2.90956302886187e-05	5.35132465265278e-05	1.89624606448294e-05	1.23590599250065e-05
ENSG00000165233	3.45205177681003e-05	0	0	1.8020636133524e-05	1.96460701098331e-05	0	0	0	5.67904119992678e-05	2.39263621453002e-05	1.69705065878828e-05	4.91956321633899e-05	2.46978866264536e-05	2.40606729107856e-05	1.5181789324153e-05	0	3.48462675433643e-05	9.70745127406706e-06	0	0	0	9.59473601324526e-06	9.89898836905028e-06	0	0	1.46062456716405e-05	0	4.79676829446669e-05	0	0
ENSG00000165238	0	0	0	0	1.28797139866714e-06	0	1.67817595755978e-05	0	0	0	0	0	0	0	0	2.31168438474464e-05	0	0	0	7.10953203819396e-05	0	1.17176110357859e-05	0	3.03237336676004e-05	0	0	0	0	0	0
ENSG00000165240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76813846762831e-06	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165264	0	5.98265831299684e-05	0	3.68962885129094e-05	4.2586181157071e-05	0	7.84939413432355e-05	0	0.000238725065424063	0.000118553965839152	0	0	0	3.32035782732119e-05	9.54721879232794e-06	0	0	9.04055863565876e-06	5.39280496284595e-05	8.92582465511322e-05	4.5944570773039e-06	2.34849955442245e-05	1.06810298447798e-05	0	4.8153873491138e-05	0.000147651051211551	2.12259079290083e-05	0.000105919068971185	3.82451035251634e-05	4.36671352282803e-05
